datetime,open,high,low,close,volume
2025.01.16 16:00,96.76000,96.92200,96.49300,96.52100,33182
2025.01.16 20:00,96.52000,96.56400,96.31300,96.34500,10597
2025.01.17 00:00,96.20000,96.54200,96.17200,96.40600,11016
2025.01.17 04:00,96.40600,96.59100,96.28700,96.47500,13317
2025.01.17 08:00,96.47600,96.70900,96.41700,96.58700,17312
2025.01.17 12:00,96.58800,96.63700,96.12100,96.16300,18305
2025.01.17 16:00,96.16300,97.15100,96.05300,96.93900,30214
2025.01.17 20:00,96.93900,96.95100,96.61100,96.71900,9008
2025.01.20 00:00,96.74100,96.95100,96.65700,96.79500,12311
2025.01.20 04:00,96.79400,96.93700,96.72200,96.85500,13045
2025.01.20 08:00,96.85600,97.09800,96.77700,96.87400,16124
2025.01.20 12:00,96.87400,97.69700,96.87400,97.55300,21000
2025.01.20 16:00,97.55500,97.76600,97.21000,97.45400,31226
2025.01.20 20:00,97.45400,97.71300,97.42200,97.60500,14175
2025.01.21 00:00,97.49200,97.64300,96.86800,96.90600,25186
2025.01.21 04:00,96.90500,97.00400,96.76400,96.78300,20497
2025.01.21 08:00,96.79000,97.16000,96.76700,97.14500,19201
2025.01.21 12:00,97.14600,97.16500,96.87600,96.99200,17857
2025.01.21 16:00,96.99200,97.55200,96.96800,97.49500,28024
2025.01.21 20:00,97.49500,97.58000,97.41900,97.47700,9770
2025.01.22 00:00,97.49200,97.59300,97.39500,97.50100,15016
2025.01.22 04:00,97.50100,97.68500,97.47900,97.61500,12350
2025.01.22 08:00,97.61500,97.82400,97.45400,97.82200,19815
2025.01.22 12:00,97.82200,98.06400,97.80800,97.93300,18254
2025.01.22 16:00,97.93300,98.32300,97.81600,98.30200,23111
2025.01.22 20:00,98.29800,98.32300,98.14800,98.17200,12285
2025.01.23 00:00,97.96000,98.23400,97.96000,98.18900,11065
2025.01.23 04:00,98.18800,98.30500,98.08100,98.25200,12003
2025.01.23 08:00,98.25200,98.28500,97.86100,97.93200,17553
2025.01.23 12:00,97.93200,98.11900,97.84800,97.96000,22352
2025.01.23 16:00,97.95800,98.19800,97.78900,98.16800,31147
2025.01.23 20:00,98.16700,98.16800,97.92500,98.04100,12119
2025.01.24 00:00,98.03400,98.18500,97.96400,98.18400,9041
2025.01.24 04:00,98.18400,98.64100,97.87000,98.22600,27324
2025.01.24 08:00,98.22600,98.47900,97.91700,98.35300,29531
2025.01.24 12:00,98.35300,98.75200,98.34100,98.54300,19420
2025.01.24 16:00,98.54300,98.69900,98.29100,98.39300,29076
2025.01.24 20:00,98.39300,98.50400,98.31600,98.39100,12152
2025.01.27 00:00,98.07800,98.17400,97.69400,97.75500,13382
2025.01.27 04:00,97.75600,98.18100,97.70100,98.16500,14612
2025.01.27 08:00,98.16500,98.23800,97.21800,97.27400,26456
2025.01.27 12:00,97.27400,97.27400,96.80900,97.02700,35895
2025.01.27 16:00,97.02500,97.08000,96.75400,96.83500,33227
2025.01.27 20:00,96.83500,97.31300,96.81300,97.18900,15543
2025.01.28 00:00,97.15000,97.49700,96.92400,97.28800,20804
2025.01.28 04:00,97.28800,97.44300,97.23400,97.34500,15741
2025.01.28 08:00,97.34500,97.48200,97.12000,97.19600,19110
2025.01.28 12:00,97.19600,97.25400,96.86500,97.00100,18590
2025.01.28 16:00,97.00300,97.29800,96.82800,97.20800,24771
2025.01.28 20:00,97.21200,97.30600,97.16400,97.21800,10166
2025.01.29 00:00,97.16900,97.33000,96.83700,97.02700,9438
2025.01.29 04:00,97.02700,97.14600,96.78200,96.81000,11528
2025.01.29 08:00,96.81500,97.03200,96.67600,96.70600,18032
2025.01.29 12:00,96.70600,96.79200,96.46900,96.56600,17293
2025.01.29 16:00,96.56300,96.75300,96.48000,96.60100,26123
2025.01.29 20:00,96.60100,96.85500,96.54400,96.73400,23483
2025.01.30 00:00,96.58800,96.82500,96.32300,96.45900,13816
2025.01.30 04:00,96.46000,96.47200,96.04600,96.07800,15706
2025.01.30 08:00,96.07800,96.33400,95.96000,96.16400,19479
2025.01.30 12:00,96.16300,96.25500,95.80700,95.94600,21259
2025.01.30 16:00,95.94400,96.26300,95.83400,96.11400,27110
2025.01.30 20:00,96.11500,96.30100,95.67300,95.76500,17434
2025.01.31 00:00,95.73200,95.95700,95.59500,95.74000,14394
2025.01.31 04:00,95.74300,96.33800,95.65700,96.27200,14373
2025.01.31 08:00,96.27200,96.46200,96.10500,96.27900,20131
2025.01.31 12:00,96.27900,96.38600,96.02300,96.28100,19942
2025.01.31 16:00,96.28100,96.92000,96.09400,96.80400,32117
2025.01.31 20:00,96.80300,96.85900,96.23800,96.26400,30778
2025.02.03 00:00,95.25100,95.66900,95.14300,95.21200,29967
2025.02.03 04:00,95.21300,95.30700,94.67300,95.21200,25240
2025.02.03 08:00,95.21200,95.61600,95.16700,95.18300,26306
2025.02.03 12:00,95.18300,95.36300,94.90400,95.25800,25311
2025.02.03 16:00,95.25900,95.92000,94.60800,95.54100,43416
2025.02.03 20:00,95.53900,96.43700,95.42200,96.33800,18863
2025.02.04 00:00,96.27000,96.62000,96.00700,96.28600,15924
2025.02.04 04:00,96.28700,96.41200,95.55900,96.01100,18887
2025.02.04 08:00,96.01200,96.49200,95.99500,96.41100,19955
2025.02.04 12:00,96.41000,96.57700,96.34200,96.51000,15938
2025.02.04 16:00,96.51000,96.74100,96.37200,96.44600,27928
2025.02.04 20:00,96.44500,96.58800,96.40000,96.53100,14758
2025.02.05 00:00,96.41100,96.59300,95.85800,95.88400,15636
2025.02.05 04:00,95.87900,95.95300,95.68200,95.91800,20982
2025.02.05 08:00,95.91800,96.24800,95.76000,95.95600,22639
2025.02.05 12:00,95.95700,96.14300,95.84700,96.06600,20130
2025.02.05 16:00,96.06700,96.20500,95.67100,95.81000,29167
2025.02.05 20:00,95.80900,96.00400,95.76400,95.87800,12942
2025.02.06 00:00,95.83400,95.96800,95.38300,95.52800,13710
2025.02.06 04:00,95.52600,95.57800,95.26600,95.44000,15789
2025.02.06 08:00,95.44000,95.68100,95.43600,95.57300,17558
2025.02.06 12:00,95.57300,95.61600,95.18900,95.24600,22358
2025.02.06 16:00,95.24600,95.49100,95.18000,95.44000,27866
2025.02.06 20:00,95.44200,95.46000,94.95600,95.14600,12037
2025.02.07 00:00,95.10600,95.35400,94.84500,95.32400,12234
2025.02.07 04:00,95.32400,95.51200,95.23700,95.26600,14949
2025.02.07 08:00,95.26500,95.58100,95.17200,95.54500,16790
2025.02.07 12:00,95.54600,95.66400,95.27100,95.36600,20453
2025.02.07 16:00,95.36700,95.50600,94.48000,95.05800,43107
2025.02.07 20:00,95.05900,95.17100,94.82500,94.88900,13480
2025.02.10 00:00,94.37700,95.25800,94.37700,95.06600,16087
2025.02.10 04:00,95.06600,95.40400,95.03000,95.28900,13004
2025.02.10 08:00,95.28900,95.66600,95.18500,95.54800,19930
2025.02.10 12:00,95.54700,95.62400,95.32700,95.39700,19550
2025.02.10 16:00,95.39600,95.39700,95.18000,95.30700,25204
2025.02.10 20:00,95.30700,95.47800,95.28500,95.39600,9825
2025.02.11 00:00,95.33900,95.45300,95.06400,95.34300,10419
2025.02.11 04:00,95.34000,95.37800,95.11600,95.35000,11150
2025.02.11 08:00,95.35000,95.54600,95.28000,95.36100,18853
2025.02.11 12:00,95.36000,95.73500,95.35000,95.61500,18306
2025.02.11 16:00,95.61800,95.93900,95.58400,95.84600,23743
2025.02.11 20:00,95.84700,96.09800,95.81100,95.97100,15483
2025.02.12 00:00,95.82500,96.70000,95.79200,96.69600,12283
2025.02.12 04:00,96.69600,96.85900,96.58100,96.59500,17384
2025.02.12 08:00,96.59600,96.77300,96.30500,96.36800,20978
2025.02.12 12:00,96.36800,96.54000,96.12900,96.40200,23024
2025.02.12 16:00,96.40300,97.32000,96.22900,97.27800,35622
2025.02.12 20:00,97.27700,97.30600,96.89500,96.93600,16896
2025.02.13 00:00,96.86500,97.07700,96.80200,96.89900,11560
2025.02.13 04:00,96.89900,97.26800,96.78900,97.06000,15222
2025.02.13 08:00,97.06000,97.09100,96.42900,96.49400,19813
2025.02.13 12:00,96.49400,96.56000,96.08800,96.13400,20949
2025.02.13 16:00,96.13500,96.62600,95.98800,96.30800,25098
2025.02.13 20:00,96.30700,96.55300,96.10000,96.52000,20561
2025.02.14 00:00,96.37700,96.68800,96.31300,96.44200,16833
2025.02.14 04:00,96.44200,96.72400,96.37500,96.42800,14126
2025.02.14 08:00,96.42700,96.87500,96.36200,96.69700,22950
2025.02.14 12:00,96.69600,96.98200,96.56100,96.67500,22162
2025.02.14 16:00,96.67400,96.90800,96.62000,96.83800,24553
2025.02.14 20:00,96.83800,96.86700,96.61500,96.63900,11952
2025.02.17 00:00,96.56400,96.83400,96.43200,96.72100,15935
2025.02.17 04:00,96.72100,96.73100,96.36900,96.47200,27920
2025.02.17 08:00,96.47200,96.69800,96.46200,96.64100,19462
2025.02.17 12:00,96.64000,96.65400,96.32600,96.40900,15754
2025.02.17 16:00,96.40800,96.46400,96.31100,96.34100,16270
2025.02.17 20:00,96.34100,96.35900,96.19200,96.29100,9006
2025.02.18 00:00,96.20500,96.35100,96.05500,96.18900,14282
2025.02.18 04:00,96.19100,96.77700,96.17700,96.61000,23124
2025.02.18 08:00,96.61000,96.68700,96.45900,96.56900,20156
2025.02.18 12:00,96.57000,96.57500,96.18100,96.21000,18273
2025.02.18 16:00,96.21100,96.43800,96.17600,96.40500,19633
2025.02.18 20:00,96.40500,96.63200,96.37400,96.56800,14258
2025.02.19 00:00,96.38700,96.62300,96.26000,96.60900,16102
2025.02.19 04:00,96.60800,96.75700,96.50800,96.61500,18959
2025.02.19 08:00,96.61700,96.62700,96.37400,96.40200,20203
2025.02.19 12:00,96.40300,96.49800,96.31900,96.32000,19992
2025.02.19 16:00,96.32000,96.39200,95.98900,96.19600,28127
2025.02.19 20:00,96.19700,96.24300,96.08600,96.08800,15744
2025.02.20 00:00,96.05800,96.06600,95.34800,95.39500,19616
2025.02.20 04:00,95.39500,95.76500,95.31800,95.68800,23351
2025.02.20 08:00,95.68800,95.90700,95.41600,95.82500,22277
2025.02.20 12:00,95.82500,95.82500,95.52900,95.67800,23553
2025.02.20 16:00,95.67600,95.79900,95.43900,95.60000,30984
2025.02.20 20:00,95.59900,95.91000,95.59200,95.74800,20883
2025.02.21 00:00,95.72400,96.17300,95.54300,96.09300,20644
2025.02.21 04:00,96.09300,96.48500,96.04600,96.05500,23659
2025.02.21 08:00,96.05100,96.25800,95.94700,96.08400,24258
2025.02.21 12:00,96.08400,96.12400,95.93700,96.03100,19044
2025.02.21 16:00,96.03100,96.05600,95.03700,95.06300,33020
2025.02.21 20:00,95.06100,95.06100,94.63600,94.77400,28968
2025.02.24 00:00,94.88500,95.17900,94.81200,95.05300,18176
2025.02.24 04:00,95.05200,95.44500,95.05100,95.25800,18277
2025.02.24 08:00,95.25700,95.37600,94.96500,95.19400,23502
2025.02.24 12:00,95.19300,95.43800,95.15300,95.36800,20740
2025.02.24 16:00,95.36400,95.42600,94.68400,95.09500,31113
2025.02.24 20:00,95.09500,95.24900,94.95400,95.03800,15542
2025.02.25 00:00,95.00600,95.30400,94.91400,95.18800,16711
2025.02.25 04:00,95.18800,95.24900,94.90100,95.13000,19934
2025.02.25 08:00,95.13000,95.19200,94.52800,94.72000,25471
2025.02.25 12:00,94.71800,95.05900,94.68900,94.81600,23916
2025.02.25 16:00,94.81500,94.85500,94.00400,94.42100,37876
2025.02.25 20:00,94.42300,94.67800,94.42100,94.51900,24215
2025.02.26 00:00,94.52600,94.69900,94.23100,94.56700,15296
2025.02.26 04:00,94.56700,94.68000,94.42000,94.48400,19047
2025.02.26 08:00,94.48400,94.72900,94.43300,94.44200,20136
2025.02.26 12:00,94.44200,94.46400,94.24400,94.27800,20606
2025.02.26 16:00,94.27700,94.54300,94.06800,94.19200,32363
2025.02.26 20:00,94.19100,94.23800,93.76800,93.98400,22476
2025.02.27 00:00,93.94100,94.20400,93.79700,94.18700,15720
2025.02.27 04:00,94.18800,94.21200,93.70200,93.95400,22817
2025.02.27 08:00,93.95400,94.50300,93.89600,94.42300,23413
2025.02.27 12:00,94.42300,94.47300,93.73800,93.82100,24221
2025.02.27 16:00,93.82100,94.02100,93.47800,93.66900,40915
2025.02.27 20:00,93.66900,93.89300,93.30000,93.39500,26588
2025.02.28 00:00,93.34700,93.57400,92.87100,92.87500,17158
2025.02.28 04:00,92.87600,93.16100,92.71800,93.09300,23022
2025.02.28 08:00,93.09300,93.67800,93.06100,93.36300,24151
2025.02.28 12:00,93.36300,93.85000,93.35300,93.58700,20468
2025.02.28 16:00,93.58800,93.81900,93.27500,93.30200,35228
2025.02.28 20:00,93.30200,93.50100,93.09900,93.41800,28394
2025.03.03 00:00,93.59200,93.94600,93.53800,93.65100,22278
2025.03.03 04:00,93.65200,93.67900,93.31500,93.50300,26815
2025.03.03 08:00,93.50200,93.59600,93.18300,93.56400,27476
2025.03.03 12:00,93.56400,94.23300,93.56400,94.08900,27007
2025.03.03 16:00,94.09100,94.22300,93.68200,93.81800,39000
2025.03.03 20:00,93.81800,93.82900,92.52400,93.04500,29737
2025.03.04 00:00,93.01100,93.07800,92.33100,92.47900,21405
2025.03.04 04:00,92.47900,92.73500,92.23700,92.62900,29467
2025.03.04 08:00,92.62900,92.88500,92.34700,92.72400,35101
2025.03.04 12:00,92.72400,92.72400,92.24600,92.25600,33189
2025.03.04 16:00,92.25600,92.57200,91.84600,92.43900,46922
2025.03.04 20:00,92.44000,93.98000,92.41900,93.91600,32859
2025.03.05 00:00,93.65100,94.15100,93.58300,93.72900,20404
2025.03.05 04:00,93.73000,93.75200,93.33000,93.62800,25471
2025.03.05 08:00,93.62800,93.98700,93.53000,93.85800,31124
2025.03.05 12:00,93.85900,94.05800,93.59500,93.79000,31472
2025.03.05 16:00,93.79100,94.22500,93.58200,94.12300,46444
2025.03.05 20:00,94.12400,94.39200,93.94300,94.30300,24955
2025.03.06 00:00,94.24500,94.66200,94.12400,94.62200,14743
2025.03.06 04:00,94.62200,94.70800,94.37400,94.37900,19180
2025.03.06 08:00,94.37900,94.43300,93.46300,93.64300,34424
2025.03.06 12:00,93.64300,93.74300,93.31100,93.34400,31354
2025.03.06 16:00,93.34400,94.38800,93.28500,93.75200,51333
2025.03.06 20:00,93.75400,93.86700,93.40900,93.69400,24695
2025.03.07 00:00,93.67800,93.79900,93.39700,93.45600,17302
2025.03.07 04:00,93.45600,93.49200,92.90300,92.90400,21995
2025.03.07 08:00,92.90500,93.27500,92.85800,93.07600,28894
2025.03.07 12:00,93.07600,93.20300,92.49800,92.53000,30957
2025.03.07 16:00,92.53300,93.28000,92.41100,92.80400,50786
2025.03.07 20:00,92.80200,93.47000,92.79500,93.31200,25733
2025.03.10 00:00,93.14100,93.14600,92.83200,93.10800,21629
2025.03.10 04:00,93.10800,93.31400,92.97700,93.17200,18983
2025.03.10 08:00,93.17500,93.40800,92.86900,93.13100,30307
2025.03.10 12:00,93.13100,93.21100,92.76500,92.89400,35549
2025.03.10 16:00,92.89400,92.94000,92.46000,92.52300,40786
2025.03.10 20:00,92.52200,92.64300,92.13800,92.35600,17235
2025.03.11 00:00,92.36200,92.36500,91.80800,92.08100,23906
2025.03.11 04:00,92.08200,92.55100,92.05300,92.26500,26413
2025.03.11 08:00,92.26500,92.77200,92.19500,92.70300,31972
2025.03.11 12:00,92.70300,93.19700,92.61600,92.99600,33087
2025.03.11 16:00,92.99400,93.23900,92.28600,92.51900,44389
2025.03.11 20:00,92.51900,93.30000,92.50300,92.93600,22255
2025.03.12 00:00,93.00100,93.25200,92.97100,93.12700,15794
2025.03.12 04:00,93.12700,93.26100,92.98600,93.15100,18440
2025.03.12 08:00,93.15200,93.55500,93.03700,93.43800,25043
2025.03.12 12:00,93.43800,93.83000,93.37500,93.50400,32006
2025.03.12 16:00,93.50400,93.70400,93.18500,93.43300,36046
2025.03.12 20:00,93.43600,93.77200,93.42800,93.63300,13366
2025.03.13 00:00,93.66800,93.92900,93.63700,93.63800,13021
2025.03.13 04:00,93.63700,93.76000,93.08100,93.14400,19612
2025.03.13 08:00,93.14400,93.18700,92.89900,93.18400,24916
2025.03.13 12:00,93.18200,93.23200,92.86600,92.97700,30131
2025.03.13 16:00,92.97600,93.17700,92.52600,92.65000,36404
2025.03.13 20:00,92.64900,92.91600,92.64400,92.80900,14936
2025.03.14 00:00,92.87800,93.30500,92.82700,93.15800,14850
2025.03.14 04:00,93.15900,93.56700,93.09500,93.45000,15644
2025.03.14 08:00,93.44900,93.95200,93.43200,93.86600,21141
2025.03.14 12:00,93.86700,94.05900,93.62500,93.94200,25980
2025.03.14 16:00,93.91000,94.09300,93.62700,93.83200,30738
2025.03.14 20:00,93.83200,94.08100,93.83200,93.93300,8100
2025.03.17 00:00,94.11900,94.23200,93.89300,94.10900,13428
2025.03.17 04:00,94.10700,94.31700,94.00800,94.27700,13730
2025.03.17 08:00,94.26900,94.45300,94.15400,94.34600,18444
2025.03.17 12:00,94.34600,94.79400,94.12100,94.58800,25475
2025.03.17 16:00,94.58900,95.15600,94.43700,95.11700,27293
2025.03.17 20:00,95.11700,95.34200,95.10600,95.17100,10051
2025.03.18 00:00,95.24700,95.49500,95.21900,95.35900,11994
2025.03.18 04:00,95.35900,95.48400,95.27600,95.41300,12555
2025.03.18 08:00,95.41400,95.73800,95.35100,95.56200,13884
2025.03.18 12:00,95.56200,95.58200,95.10000,95.14500,23160
2025.03.18 16:00,95.14500,95.14600,94.81100,94.94200,29635
2025.03.18 20:00,94.94300,95.02500,94.76100,94.89100,11506
2025.03.19 00:00,94.89500,95.19700,94.89000,95.06300,11619
2025.03.19 04:00,95.06400,95.22300,94.90600,95.21700,16094
2025.03.19 08:00,95.21500,95.34300,94.35500,94.81500,22521
2025.03.19 12:00,94.81500,94.96800,94.69400,94.93000,19366
2025.03.19 16:00,94.93000,95.02800,94.73900,94.76000,20168
2025.03.19 20:00,94.75700,94.86400,94.43000,94.59900,25557
2025.03.20 00:00,94.63200,94.64900,93.84600,93.94000,15249
2025.03.20 04:00,93.94200,94.19900,93.91400,94.03400,17541
2025.03.20 08:00,94.03300,94.03300,93.54600,93.60800,22452
2025.03.20 12:00,93.60800,93.63100,93.15400,93.44200,27004
2025.03.20 16:00,93.43800,93.84900,93.43800,93.63600,29299
2025.03.20 20:00,93.63600,93.84400,93.59100,93.67100,11453
2025.03.21 00:00,93.71700,94.00900,93.63000,93.90800,12921
2025.03.21 04:00,93.90800,94.08500,93.71600,94.04900,12842
2025.03.21 08:00,94.04900,94.20100,93.85500,93.87800,18862
2025.03.21 12:00,93.87800,93.96100,93.27900,93.40800,21929
2025.03.21 16:00,93.40900,93.73300,93.13900,93.62900,24383
2025.03.21 20:00,93.62900,93.71000,93.55300,93.56800,8513
2025.03.24 00:00,93.89600,94.24800,93.83900,94.13600,14582
2025.03.24 04:00,94.13600,94.20300,93.92700,94.00600,15523
2025.03.24 08:00,94.00600,94.31300,93.98300,94.17200,21431
2025.03.24 12:00,94.17300,94.37900,94.09800,94.34400,20266
2025.03.24 16:00,94.34300,94.72600,94.32100,94.46200,22597
2025.03.24 20:00,94.46400,94.73300,94.38600,94.66200,9879
2025.03.25 00:00,94.70200,94.90400,94.66700,94.74900,12626
2025.03.25 04:00,94.74900,94.80800,94.61000,94.62900,13213
2025.03.25 08:00,94.62800,94.81600,94.54500,94.77000,16260
2025.03.25 12:00,94.76900,94.90100,94.59900,94.59900,19949
2025.03.25 16:00,94.58600,94.63500,94.34300,94.42000,19880
2025.03.25 20:00,94.41900,94.47400,94.31100,94.43700,8560
2025.03.26 00:00,94.46800,94.62800,94.25100,94.56600,13802
2025.03.26 04:00,94.56700,95.06800,94.53200,94.96700,13788
2025.03.26 08:00,94.96800,95.17600,94.81100,94.91500,15763
2025.03.26 12:00,94.91500,95.05500,94.80900,94.84000,19092
2025.03.26 16:00,94.84100,95.18000,94.52600,94.62400,23801
2025.03.26 20:00,94.62400,94.82600,94.53700,94.69900,12439
2025.03.27 00:00,94.61700,94.80000,94.40900,94.49000,17157
2025.03.27 04:00,94.48900,94.89800,94.48000,94.68500,15183
2025.03.27 08:00,94.68300,95.18400,94.65800,95.18300,18024
2025.03.27 12:00,95.18300,95.38900,94.83800,95.06300,20151
2025.03.27 16:00,95.06300,95.34900,94.91800,95.16900,24699
2025.03.27 20:00,95.17000,95.28700,95.04000,95.12200,9428
2025.03.28 00:00,95.18400,95.20600,94.83800,94.84800,12525
2025.03.28 04:00,94.84700,94.93400,94.68400,94.77100,13877
2025.03.28 08:00,94.77400,94.85100,94.62700,94.78400,17459
2025.03.28 12:00,94.78500,95.10400,94.74600,94.89800,21406
2025.03.28 16:00,94.89600,94.89600,94.17800,94.30400,28858
2025.03.28 20:00,94.30500,94.41000,94.06700,94.11000,10808
2025.03.31 00:00,94.11400,94.18300,93.61900,93.84900,20340
2025.03.31 04:00,93.85200,94.03500,93.39800,93.59400,23770
2025.03.31 08:00,93.59500,93.77800,93.22900,93.26200,28324
2025.03.31 12:00,93.26300,93.38100,93.18200,93.28500,23759
2025.03.31 16:00,93.28600,93.67500,93.03900,93.54100,33968
2025.03.31 20:00,93.53900,93.92000,93.53200,93.66200,15363
2025.04.01 00:00,93.60800,93.71700,93.37100,93.44700,12153
2025.04.01 04:00,93.44700,93.81700,93.25900,93.74300,19197
2025.04.01 08:00,93.74300,93.90200,93.41900,93.63300,24177
2025.04.01 12:00,93.63300,93.72500,93.13700,93.40000,25219
2025.04.01 16:00,93.40400,94.00000,93.24200,93.76200,33648
2025.04.01 20:00,93.76200,93.95300,93.51000,93.90400,13933
2025.04.02 00:00,93.82400,94.24100,93.78000,94.01100,12921
2025.04.02 04:00,94.01100,94.44500,93.98300,94.41000,15033
2025.04.02 08:00,94.41000,94.56500,94.16000,94.37800,18037
2025.04.02 12:00,94.37900,94.45200,93.92100,94.06500,20830
2025.04.02 16:00,94.06400,94.59200,93.95900,94.56600,30332
2025.04.02 20:00,94.56400,95.30000,93.48200,94.00400,27044
2025.04.03 00:00,93.77600,93.82100,92.29300,92.68600,35829
2025.04.03 04:00,92.68700,92.89700,92.27500,92.43600,33764
2025.04.03 08:00,92.43900,93.12600,92.41400,93.01000,43002
2025.04.03 12:00,93.01000,93.08900,92.63200,92.80400,41588
2025.04.03 16:00,92.80100,93.05500,92.57000,92.79300,54553
2025.04.03 20:00,92.79100,92.82500,92.29000,92.36900,27697
2025.04.04 00:00,92.34600,92.63100,92.06500,92.30800,22928
2025.04.04 04:00,92.30600,92.54100,90.55500,90.63700,31783
2025.04.04 08:00,90.63700,91.24000,90.60900,90.85300,42689
2025.04.04 12:00,90.85600,90.91400,87.66800,89.03400,63219
2025.04.04 16:00,89.03900,89.46700,87.39700,88.13300,66463
2025.04.04 20:00,88.13200,89.08000,87.90600,88.72300,47812
2025.04.07 00:00,87.10200,87.52100,86.11500,87.48400,45498
2025.04.07 04:00,87.48500,88.34800,87.31800,87.72900,47249
2025.04.07 08:00,87.72800,88.57500,87.07200,87.74000,57643
2025.04.07 12:00,87.73900,89.49000,87.34100,89.35700,55626
2025.04.07 16:00,89.35500,90.47000,87.74800,88.00400,73096
2025.04.07 20:00,88.00800,88.83700,88.00600,88.43200,45222
2025.04.08 00:00,88.43200,88.95100,88.35000,88.46800,22661
2025.04.08 04:00,88.46000,89.53500,88.22900,89.52600,33674
2025.04.08 08:00,89.52600,89.59100,88.99500,89.38700,37795
